"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_T2M","1106","1916-01-01","8.64","4","5",
"OBS_DEU_P1Y_T2M","1106","1917-01-01","7.74","4","5",
"OBS_DEU_P1Y_T2M","1106","1918-01-01","8.71","4","5",
"OBS_DEU_P1Y_T2M","1106","1919-01-01","7.37","4","5",
"OBS_DEU_P1Y_T2M","1106","1920-01-01","8.72","4","5",
"OBS_DEU_P1Y_T2M","1106","1921-01-01","8.99","4","5",
"OBS_DEU_P1Y_T2M","1106","1922-01-01","7.19","4","5",
"OBS_DEU_P1Y_T2M","1106","1923-01-01","8.07","4","5",
"OBS_DEU_P1Y_T2M","1106","1924-01-01","7.85","4","5",
"OBS_DEU_P1Y_T2M","1106","1925-01-01","8.83","4","5",
"OBS_DEU_P1Y_T2M","1106","1926-01-01","9.09","4","5",
"OBS_DEU_P1Y_T2M","1106","1927-01-01","8.36","4","5",
"OBS_DEU_P1Y_T2M","1106","1928-01-01","8.57","4","5",
"OBS_DEU_P1Y_T2M","1106","1929-01-01","7.43","4","5",
"OBS_DEU_P1Y_T2M","116","1900-01-01","8.35","4","1",
"OBS_DEU_P1Y_T2M","116","1901-01-01","7.36","4","1",
"OBS_DEU_P1Y_T2M","116","1902-01-01","6.92","4","1",
"OBS_DEU_P1Y_T2M","116","1903-01-01","8.43","4","1",
"OBS_DEU_P1Y_T2M","116","1904-01-01","8.53","4","1",
"OBS_DEU_P1Y_T2M","116","1905-01-01","7.99","4","1",
"OBS_DEU_P1Y_T2M","116","1906-01-01","8.4","4","1",
"OBS_DEU_P1Y_T2M","116","1907-01-01","7.82","4","1",
"OBS_DEU_P1Y_T2M","116","1908-01-01","7.43","4","1",
"OBS_DEU_P1Y_T2M","116","1909-01-01","7.37","4","5",
"OBS_DEU_P1Y_T2M","116","1910-01-01","8.46","4","5",
"OBS_DEU_P1Y_T2M","116","1911-01-01","9.47","4","5",
"OBS_DEU_P1Y_T2M","116","1912-01-01","8.1","4","5",
"OBS_DEU_P1Y_T2M","116","1913-01-01","8.68","4","5",
"OBS_DEU_P1Y_T2M","116","1914-01-01","8.72","4","5",
"OBS_DEU_P1Y_T2M","116","1915-01-01","8.07","4","5",
"OBS_DEU_P1Y_T2M","116","1916-01-01","8.73","4","5",
"OBS_DEU_P1Y_T2M","116","1917-01-01","7.67","4","5",
"OBS_DEU_P1Y_T2M","116","1918-01-01","9.07","4","5",
"OBS_DEU_P1Y_T2M","116","1919-01-01","7.4","4","5",
"OBS_DEU_P1Y_T2M","116","1920-01-01","8.86","4","5",
"OBS_DEU_P1Y_T2M","116","1921-01-01","9.07","4","5",
"OBS_DEU_P1Y_T2M","116","1922-01-01","7.23","4","5",
"OBS_DEU_P1Y_T2M","116","1923-01-01","8.35","4","5",
"OBS_DEU_P1Y_T2M","116","1924-01-01","8.08","4","5",
"OBS_DEU_P1Y_T2M","116","1925-01-01","9.07","4","5",
"OBS_DEU_P1Y_T2M","116","1926-01-01","9.15","4","5",
"OBS_DEU_P1Y_T2M","116","1927-01-01","8.48","4","5",
"OBS_DEU_P1Y_T2M","116","1928-01-01","8.65","4","5",
"OBS_DEU_P1Y_T2M","116","1929-01-01","7.79","4","5",
"OBS_DEU_P1Y_T2M","1165","1907-01-01","6.27","4","5",
"OBS_DEU_P1Y_T2M","1165","1908-01-01","5.97","4","5",
"OBS_DEU_P1Y_T2M","1165","1909-01-01","5.79","4","5",
"OBS_DEU_P1Y_T2M","1165","1910-01-01","6.91","4","5",
"OBS_DEU_P1Y_T2M","1165","1911-01-01","7.72","4","5",
"OBS_DEU_P1Y_T2M","1165","1912-01-01","6.34","4","5",
"OBS_DEU_P1Y_T2M","1165","1913-01-01","6.91","4","5",
"OBS_DEU_P1Y_T2M","1165","1914-01-01","6.98","4","5",
"OBS_DEU_P1Y_T2M","1165","1915-01-01","6.3","4","5",
"OBS_DEU_P1Y_T2M","1165","1916-01-01","6.73","4","5",
"OBS_DEU_P1Y_T2M","1165","1917-01-01","5.98","4","5",
"OBS_DEU_P1Y_T2M","1165","1918-01-01","7.11","4","5",
"OBS_DEU_P1Y_T2M","1165","1919-01-01","5.72","4","5",
"OBS_DEU_P1Y_T2M","1165","1920-01-01","7.13","4","5",
"OBS_DEU_P1Y_T2M","1165","1921-01-01","7.6","4","5",
"OBS_DEU_P1Y_T2M","1165","1922-01-01","5.46","4","5",
"OBS_DEU_P1Y_T2M","1165","1923-01-01","6.29","4","5",
"OBS_DEU_P1Y_T2M","1165","1924-01-01","5.95","4","5",
"OBS_DEU_P1Y_T2M","1165","1925-01-01","6.71","4","5",
"OBS_DEU_P1Y_T2M","1165","1926-01-01","7.21","4","5",
"OBS_DEU_P1Y_T2M","1165","1927-01-01","6.22","4","5",
"OBS_DEU_P1Y_T2M","1165","1928-01-01","6.64","4","5",
"OBS_DEU_P1Y_T2M","1165","1929-01-01","5.89","4","5",
"OBS_DEU_P1Y_T2M","1182","1904-01-01","9.14","4","5",
"OBS_DEU_P1Y_T2M","1182","1905-01-01","8.61","4","5",
"OBS_DEU_P1Y_T2M","1182","1906-01-01","9.03","4","5",
"OBS_DEU_P1Y_T2M","1182","1907-01-01","8.27","4","5",
"OBS_DEU_P1Y_T2M","1182","1908-01-01","7.93","4","5",
"OBS_DEU_P1Y_T2M","1182","1909-01-01","7.94","4","5",
"OBS_DEU_P1Y_T2M","1182","1910-01-01","8.92","4","5",
"OBS_DEU_P1Y_T2M","1182","1911-01-01","9.82","4","5",
"OBS_DEU_P1Y_T2M","1182","1912-01-01","8.46","4","5",
"OBS_DEU_P1Y_T2M","1182","1913-01-01","9.06","4","5",
"OBS_DEU_P1Y_T2M","1182","1914-01-01","9.09","4","5",
"OBS_DEU_P1Y_T2M","1182","1915-01-01","8.12","4","5",
"OBS_DEU_P1Y_T2M","1182","1916-01-01","8.82","4","5",
"OBS_DEU_P1Y_T2M","1182","1917-01-01","7.96","4","5",
"OBS_DEU_P1Y_T2M","1182","1918-01-01","9.07","4","5",
"OBS_DEU_P1Y_T2M","1182","1919-01-01","7.85","4","5",
"OBS_DEU_P1Y_T2M","1182","1920-01-01","9.26","4","5",
"OBS_DEU_P1Y_T2M","1182","1921-01-01","9.57","4","5",
"OBS_DEU_P1Y_T2M","1182","1922-01-01","7.72","4","5",
"OBS_DEU_P1Y_T2M","1182","1923-01-01","8.54","4","5",
"OBS_DEU_P1Y_T2M","1182","1924-01-01","8.16","4","5",
"OBS_DEU_P1Y_T2M","1182","1925-01-01","9.28","4","5",
"OBS_DEU_P1Y_T2M","1182","1926-01-01","9.38","4","5",
"OBS_DEU_P1Y_T2M","1182","1927-01-01","8.63","4","5",
"OBS_DEU_P1Y_T2M","1182","1928-01-01","8.68","4","5",
"OBS_DEU_P1Y_T2M","1182","1929-01-01","7.88","4","5",
"OBS_DEU_P1Y_T2M","1204","1881-01-01","7.34","4","5",
"OBS_DEU_P1Y_T2M","1204","1882-01-01","8.84","4","5",
"OBS_DEU_P1Y_T2M","1204","1883-01-01","8.26","4","5",
"OBS_DEU_P1Y_T2M","1204","1884-01-01","9.1","4","5",
