"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","1080","1912-01-01","862","4","5",
"OBS_DEU_P1Y_RR","1080","1913-01-01","822","4","5",
"OBS_DEU_P1Y_RR","1080","1914-01-01","805","4","5",
"OBS_DEU_P1Y_RR","1080","1915-01-01","850","4","5",
"OBS_DEU_P1Y_RR","1080","1916-01-01","806","4","5",
"OBS_DEU_P1Y_RR","1080","1917-01-01","904","4","5",
"OBS_DEU_P1Y_RR","1080","1918-01-01","912","4","5",
"OBS_DEU_P1Y_RR","1080","1919-01-01","822","4","5",
"OBS_DEU_P1Y_RR","1085","1910-01-01","843","4","5",
"OBS_DEU_P1Y_RR","1085","1911-01-01","615","4","5",
"OBS_DEU_P1Y_RR","1085","1912-01-01","862","4","5",
"OBS_DEU_P1Y_RR","1085","1913-01-01","735","4","5",
"OBS_DEU_P1Y_RR","1085","1914-01-01","840","4","5",
"OBS_DEU_P1Y_RR","1085","1915-01-01","726","4","5",
"OBS_DEU_P1Y_RR","1085","1916-01-01","799","4","5",
"OBS_DEU_P1Y_RR","1085","1917-01-01","873","4","5",
"OBS_DEU_P1Y_RR","1085","1918-01-01","768","4","5",
"OBS_DEU_P1Y_RR","1085","1919-01-01","707","4","5",
"OBS_DEU_P1Y_RR","1086","1910-01-01","729","4","5",
"OBS_DEU_P1Y_RR","1086","1911-01-01","521","4","5",
"OBS_DEU_P1Y_RR","1086","1912-01-01","843","4","5",
"OBS_DEU_P1Y_RR","1086","1913-01-01","727","4","5",
"OBS_DEU_P1Y_RR","1086","1914-01-01","865","4","5",
"OBS_DEU_P1Y_RR","1086","1915-01-01","819","4","5",
"OBS_DEU_P1Y_RR","1086","1916-01-01","824","4","5",
"OBS_DEU_P1Y_RR","1086","1917-01-01","887","4","5",
"OBS_DEU_P1Y_RR","1086","1918-01-01","711","4","5",
"OBS_DEU_P1Y_RR","1086","1919-01-01","710","4","5",
"OBS_DEU_P1Y_RR","109","1910-01-01","1397","4","5",
"OBS_DEU_P1Y_RR","109","1911-01-01","978","4","5",
"OBS_DEU_P1Y_RR","109","1912-01-01","1791","4","5",
"OBS_DEU_P1Y_RR","109","1913-01-01","1507","4","5",
"OBS_DEU_P1Y_RR","109","1914-01-01","1400","4","5",
"OBS_DEU_P1Y_RR","109","1915-01-01","1409","4","5",
"OBS_DEU_P1Y_RR","109","1916-01-01","1402","4","5",
"OBS_DEU_P1Y_RR","109","1917-01-01","1311","4","5",
"OBS_DEU_P1Y_RR","109","1918-01-01","1421","4","5",
"OBS_DEU_P1Y_RR","109","1919-01-01","1190","4","5",
"OBS_DEU_P1Y_RR","1091","1910-01-01","417","4","5",
"OBS_DEU_P1Y_RR","1091","1911-01-01","361","4","5",
"OBS_DEU_P1Y_RR","1091","1912-01-01","636","4","5",
"OBS_DEU_P1Y_RR","1091","1913-01-01","570","4","5",
"OBS_DEU_P1Y_RR","1091","1914-01-01","636","4","5",
"OBS_DEU_P1Y_RR","1091","1915-01-01","537","4","5",
"OBS_DEU_P1Y_RR","1091","1916-01-01","535","4","5",
"OBS_DEU_P1Y_RR","1091","1917-01-01","461","4","5",
"OBS_DEU_P1Y_RR","1091","1918-01-01","581","4","5",
"OBS_DEU_P1Y_RR","1091","1919-01-01","374","4","5",
"OBS_DEU_P1Y_RR","1092","1910-01-01","751","4","5",
"OBS_DEU_P1Y_RR","1092","1911-01-01","364","4","5",
"OBS_DEU_P1Y_RR","1095","1910-01-01","694","4","5",
"OBS_DEU_P1Y_RR","1095","1911-01-01","400","4","5",
"OBS_DEU_P1Y_RR","1095","1912-01-01","907","4","5",
"OBS_DEU_P1Y_RR","1095","1913-01-01","793","4","5",
"OBS_DEU_P1Y_RR","1095","1914-01-01","682","4","5",
"OBS_DEU_P1Y_RR","1095","1915-01-01","661","4","5",
"OBS_DEU_P1Y_RR","1095","1916-01-01","756","4","5",
"OBS_DEU_P1Y_RR","1095","1917-01-01","607","4","5",
"OBS_DEU_P1Y_RR","1095","1918-01-01","658","4","5",
"OBS_DEU_P1Y_RR","1095","1919-01-01","577","4","5",
"OBS_DEU_P1Y_RR","1096","1916-01-01","881","4","5",
"OBS_DEU_P1Y_RR","1098","1910-01-01","795","4","5",
"OBS_DEU_P1Y_RR","1098","1911-01-01","421","4","5",
"OBS_DEU_P1Y_RR","1098","1912-01-01","660","4","5",
"OBS_DEU_P1Y_RR","1098","1913-01-01","703","4","5",
"OBS_DEU_P1Y_RR","1098","1914-01-01","639","4","5",
"OBS_DEU_P1Y_RR","1098","1915-01-01","665","4","5",
"OBS_DEU_P1Y_RR","1098","1916-01-01","732","4","5",
"OBS_DEU_P1Y_RR","1098","1917-01-01","514","4","5",
"OBS_DEU_P1Y_RR","1098","1918-01-01","563","4","5",
"OBS_DEU_P1Y_RR","1098","1919-01-01","564","4","5",
"OBS_DEU_P1Y_RR","110","1910-01-01","804.2","4","5",
"OBS_DEU_P1Y_RR","110","1911-01-01","450.7","4","5",
"OBS_DEU_P1Y_RR","110","1912-01-01","760.8","4","5",
"OBS_DEU_P1Y_RR","110","1913-01-01","633.7","4","5",
"OBS_DEU_P1Y_RR","110","1914-01-01","813","4","5",
"OBS_DEU_P1Y_RR","110","1915-01-01","669","4","5",
"OBS_DEU_P1Y_RR","110","1916-01-01","665","4","5",
"OBS_DEU_P1Y_RR","110","1917-01-01","624","4","5",
"OBS_DEU_P1Y_RR","110","1918-01-01","612","4","5",
"OBS_DEU_P1Y_RR","110","1919-01-01","681","4","5",
"OBS_DEU_P1Y_RR","1100","1910-01-01","737","4","5",
"OBS_DEU_P1Y_RR","1100","1911-01-01","524","4","5",
"OBS_DEU_P1Y_RR","1100","1912-01-01","530","4","5",
"OBS_DEU_P1Y_RR","1100","1913-01-01","721","4","5",
"OBS_DEU_P1Y_RR","1100","1914-01-01","696","4","5",
"OBS_DEU_P1Y_RR","1100","1915-01-01","631","4","5",
"OBS_DEU_P1Y_RR","1100","1916-01-01","677","4","5",
"OBS_DEU_P1Y_RR","1100","1917-01-01","678","4","5",
"OBS_DEU_P1Y_RR","1100","1918-01-01","565","4","5",
"OBS_DEU_P1Y_RR","1100","1919-01-01","592","4","5",
"OBS_DEU_P1Y_RR","1101","1911-01-01","389.1","4","1",
"OBS_DEU_P1Y_RR","1101","1912-01-01","860.6","4","1",
"OBS_DEU_P1Y_RR","1101","1913-01-01","625","4","1",
